stationTriplet,actonId,beginDate,countyName,elevation,endDate,fipsCountryCd,fipsCountyCd,fipsStateNumber,huc,hud,latitude,longitude,name,shefId,stationDataTimeZone,stationTimeZone
1017:NM:SNTL,06N16S,2001-10-01 00:00:00,Rio Arriba,9364.00,2100-01-01 00:00:00,US,039,35,130202020102,13020202,36.02653,-106.81361,Vacas Locas,VACN5,-8.0,
842:CO:SNTL,06K39S,1978-10-01 00:00:00,Eagle,10310.00,2100-01-01 00:00:00,US,037,08,140100030102,14010003,39.61765,-106.38019,Vail Mountain,VLMC2,-8.0,
843:CO:SNTL,07M31S,1985-10-01 00:00:00,La Plata,10782.00,2100-01-01 00:00:00,US,067,08,140801011105,14080101,37.48524,-107.50748,Vallecito,VALC2,-8.0,
979:ID:SNTL,16E14S,2000-10-01 00:00:00,Washington,4920.00,2100-01-01 00:00:00,US,087,16,170501240902,17050124,44.37665,-116.33660,Van Wyck,VWGI1,-8.0,
844:UT:SNTL,12K01S,1978-10-01 00:00:00,Tooele,7401.00,2100-01-01 00:00:00,US,045,49,160203040102,16020304,39.93667,-112.41478,Vernon Creek,VNCU1,-8.0,
845:ID:SNTL,14F04S,1978-10-01 00:00:00,Blaine,8960.00,2100-01-01 00:00:00,US,013,16,170602010201,17060201,43.79942,-114.85273,Vienna Mine,VNNI1,-8.0,
846:CA:SNTL,19L13S,1978-10-01 00:00:00,Mono,9400.00,2100-01-01 00:00:00,US,051,06,160503010103,16050301,38.07298,-119.23433,Virginia Lakes Ridge,VGAC1,-8.0,
1188:CO:SNTL,07M37S,2011-07-28 00:00:00,Hinsdale,11132.00,2100-01-01 00:00:00,US,053,08,140200020602,14020002,37.88248,-107.36428,Wager Gulch,WRGC2,-8.0,
847:MT:SNTL,12B13S,1968-10-01 00:00:00,Teton,5600.00,2100-01-01 00:00:00,US,099,30,100302050102,10030205,47.91998,-112.79087,Waldron,CHUM8,-8.0,
848:CA:SNTL,20K25S,1979-10-01 00:00:00,Placer,6745.00,2100-01-01 00:00:00,US,061,06,160501010403,16050101,39.13545,-120.21865,Ward Creek #3,WRDC1,-8.0,
849:NV:SNTL,14K05S,1980-10-01 00:00:00,White Pine,9163.00,2100-01-01 00:00:00,US,033,32,150100110105,16060007,39.13242,-114.95575,Ward Mountain,WDMN2,-8.0,
850:MT:SNTL,13C43S,1977-07-01 00:00:00,Granite,7800.00,2100-01-01 00:00:00,US,039,30,170102010302,17010202,46.27368,-113.16400,Warm Springs,WRMM8,-8.0,
974:WA:SNTL,23B17S,1999-09-30 00:00:00,Clallam,5010.00,2100-01-01 00:00:00,US,009,53,171100200506,17110020,47.94485,-123.42594,Waterhole,WHSW1,-8.0,
852:WY:SNTL,06H09S,1976-02-01 00:00:00,Carbon,9260.00,2100-01-01 00:00:00,US,007,56,101800020406,10180002,41.15910,-106.92809,Webber Springs,WBSW4,-8.0,
853:UT:SNTL,12M03S,1980-07-22 00:00:00,Iron,9203.00,2100-01-01 00:00:00,US,021,49,150100080101,16030001,37.57500,-112.90155,Webster Flat,WFLU1,-8.0,
909:WA:SNTL,21A31S,1995-08-24 00:00:00,Whatcom,4030.00,2100-01-01 00:00:00,US,073,53,171100040103,17110004,48.86610,-121.78976,Wells Creek,WCSW1,-8.0,
1160:CO:SNTL,07M36S,2010-10-01 00:00:00,Hinsdale,10749.00,2100-01-01 00:00:00,US,053,08,140801020203,14080102,37.51968,-107.32139,Weminuche Creek,WMNC2,-8.0,
854:NM:SNTL,05P08S,1988-10-01 00:00:00,San Miguel,11151.00,2100-01-01 00:00:00,US,047,35,130600010802,13060001,35.77584,-105.54337,Wesner Springs,WSSN5,-8.0,
855:ID:SNTL,16D08S,1979-10-01 00:00:00,Adams,5560.00,2100-01-01 00:00:00,US,003,16,170501240201,17050124,45.07220,-116.45413,West Branch,WBRI1,-8.0,
924:MT:SNTL,11E07S,1966-10-01 00:00:00,Gallatin,6700.00,2100-01-01 00:00:00,US,031,30,100200070205,10020007,44.65866,-111.09199,West Yellowstone,WYSM8,-8.0,
1147:NV:SNTL,14L04S,2010-10-01 00:00:00,White Pine,10060.00,2100-01-01 00:00:00,US,033,32,160203010801,16020301,39.00995,-114.31021,Wheeler Peak,WHPN2,-8.0,
857:CO:SNTL,05M14S,1979-10-01 00:00:00,Las Animas,10290.00,2100-01-01 00:00:00,US,071,08,110200100102,11020010,37.21423,-105.12262,Whiskey Ck,WSKC2,-8.0,
858:MT:SNTL,11E30S,1967-10-01 00:00:00,Gallatin,6800.00,2100-01-01 00:00:00,US,031,30,100200070203,10020007,44.61088,-111.14998,Whiskey Creek,WSKM8,-8.0,
859:WY:SNTL,06H22S,1985-10-01 00:00:00,Carbon,9020.00,2100-01-01 00:00:00,US,007,56,140500030102,14050003,41.00368,-106.90795,Whiskey Park,WPKW4,-8.0,
860:ID:SNTL,11E36S,1979-10-01 00:00:00,Fremont,7710.00,2100-01-01 00:00:00,US,043,16,170402020305,17040202,44.53267,-111.41085,White Elephant,WHEI1,-8.0,
861:AZ:SNTL,12P02S,1970-11-01 00:00:00,Coconino,7203.00,2100-01-01 00:00:00,US,005,04,150602020204,15060202,35.14189,-112.14966,White Horse Lake,WHLA3,-8.0,
862:MT:SNTL,09D08S,1966-10-01 00:00:00,Park,8700.00,2100-01-01 00:00:00,US,067,30,100700060202,10070006,45.04575,-109.90987,White Mill,WHTM8,-8.0,
863:WA:SNTL,21C28S,1979-10-01 00:00:00,Yakima,4440.00,2100-01-01 00:00:00,US,077,53,170300020301,17030002,46.64142,-121.38153,White Pass E.S.,WHPW1,-8.0,
864:UT:SNTL,10K02S,1978-10-01 00:00:00,Wasatch,8641.00,2100-01-01 00:00:00,US,051,49,140600070102,14060007,39.96450,-110.98845,White River #1,WRVU1,-8.0,
1213:NV:SNTL,15L01S,2011-12-23 09:00:00,White Pine,7367.00,2100-01-01 00:00:00,US,033,32,150100110302,15010011,38.94557,-115.37922,White River Nv,WHRN2,-8.0,
865:UT:SNTL,11M03S,1978-10-01 00:00:00,Garfield,9640.00,2100-01-01 00:00:00,US,017,49,160300020403,16030002,37.83633,-111.88163,Widtsoe #3,WSTU1,-8.0,
543:UT:SNTL,10K01S,1978-10-01 00:00:00,Duchesne,9171.00,2100-01-01 00:00:00,US,013,49,140600040701,14060004,39.89166,-110.74604,Wilbur Bench,ICYU1,-8.0,
1042:CO:SNTL,05J05S,2002-12-13 00:00:00,Boulder,9439.00,2100-01-01 00:00:00,US,013,08,101900050202,10190005,40.20100,-105.60250,Wild Basin,WLBC2,-8.0,
866:AZ:SNTL,09S18S,1983-10-01 00:00:00,Apache,7868.00,2100-01-01 00:00:00,US,001,04,150601010109,15060101,33.74347,-109.48078,Wildcat,WCTA3,-8.0,
867:ID:SNTL,12G17S,1979-10-01 00:00:00,Bannock,6490.00,2100-01-01 00:00:00,US,005,16,170402080504,17040208,42.75743,-112.47783,Wildhorse Divide,WHDI1,-8.0,
868:WY:SNTL,10G23S,1979-10-01 00:00:00,Lincoln,8080.00,2100-01-01 00:00:00,US,023,56,170401050204,17040105,42.81513,-110.83515,Willow Creek,WILW4,-8.0,
869:CO:SNTL,06J05S,1978-10-01 00:00:00,Grand,9523.00,2100-01-01 00:00:00,US,049,08,140100010102,14010001,40.34734,-106.09520,Willow Creek Pass,WLLC2,-8.0,
1317:CA:SNTL,,2023-09-13 00:00:00,Mono,8215.00,2100-01-01 00:00:00,US,051,06,160503020103,,38.27203,-119.45124,Willow Flat CA,WFSC1,-8.0,
870:CO:SNTL,05J40S,1979-10-01 00:00:00,Larimer,10732.00,2100-01-01 00:00:00,US,069,08,101900060204,10190006,40.43397,-105.73588,Willow Park,WPRC2,-8.0,
871:ID:SNTL,15G02S,1989-10-01 00:00:00,Twin Falls,7120.00,2100-01-01 00:00:00,US,083,16,170402130202,17040213,42.01257,-115.00278,Wilson Creek,WLCI1,-8.0,
872:WY:SNTL,05G05S,1979-10-01 00:00:00,Albany,7915.00,2100-01-01 00:00:00,US,001,56,101800080802,10180008,42.27991,-105.57782,Windy Peak,WNDW4,-8.0,
873:OR:SNTL,18D21S,1978-10-01 00:00:00,Union,5630.00,2100-01-01 00:00:00,US,061,41,170502030601,17050203,45.06703,-118.15192,Wolf Creek,WFCO3,-8.0,
1164:UT:SNTL,,2020-08-26 00:00:00,Wasatch,9796.00,2100-01-01 00:00:00,US,051,49,160202030104,,40.47733,-111.04469,Wolf Creek Peak,,-8.0,
874:CO:SNTL,06M17S,1985-10-01 00:00:00,Mineral,10957.00,2100-01-01 00:00:00,US,079,08,140801010203,14080101,37.47903,-106.80234,Wolf Creek Summit,WCSC2,-8.0,
875:WY:SNTL,09E08S,1979-10-01 00:00:00,Park,7650.00,2100-01-01 00:00:00,US,029,56,100700060104,10070006,44.80417,-109.65700,Wolverine,WLVW4,-8.0,
876:MT:SNTL,12B17S,1978-10-01 00:00:00,Lewis and Clark,5960.00,2100-01-01 00:00:00,US,049,30,100301040202,10030104,47.44847,-112.81428,Wood Creek,WODM8,-8.0,
877:AZ:SNTL,10S01S,1938-12-01 00:00:00,Gila,7032.00,2100-01-01 00:00:00,US,007,04,150601030802,15060103,33.81259,-110.91852,Workman Creek,WKMA3,-8.0,
1228:UT:SNTL,11K32S,2012-10-01 00:00:00,Sanpete,9327.00,2100-01-01 00:00:00,US,039,49,140600090303,14060009,39.13233,-111.35685,Wrigley Creek,WRIU1,-8.0,
1197:UT:SNTL,12M11S,2012-10-01 00:00:00,Iron,8692.00,2100-01-01 00:00:00,US,021,49,160300060202,16030006,37.74797,-112.77495,Yankee Reservoir,YKEU1,-8.0,
878:WY:SNTL,09F18S,1979-10-01 00:00:00,Park,8350.00,2100-01-01 00:00:00,US,029,56,100800130103,10080013,43.93225,-109.81775,Younts Peak,YOUW4,-8.0,
1033:CO:SNTL,06J19S,2002-08-14 00:00:00,Jackson,9338.00,2100-01-01 00:00:00,US,057,08,101800010202,10180001,40.79492,-106.59544,Zirkel,ZIRC2,-8.0,
